Date,Open,High,Low,Close
2017-05-16 00:00:00+05:30,9461,9517.200195,9456.349609,9512.25
2017-05-17 00:00:00+05:30,9517.599609,9532.599609,9486.099609,9525.75
2017-05-18 00:00:00+05:30,9453.200195,9489.099609,9418.099609,9429.450195
2017-05-19 00:00:00+05:30,9469.900391,9505.75,9390.75,9427.900391
2017-05-22 00:00:00+05:30,9480.25,9498.650391,9427.900391,9438.25
2017-05-23 00:00:00+05:30,9445.049805,9448.049805,9370,9386.150391
2017-05-24 00:00:00+05:30,9410.900391,9431.900391,9341.650391,9360.549805
2017-05-25 00:00:00+05:30,9384.049805,9523.299805,9379.200195,9509.75
2017-05-26 00:00:00+05:30,9507.75,9604.900391,9495.400391,9595.099609
2017-05-29 00:00:00+05:30,9560.049805,9637.75,9547.700195,9604.900391
2017-05-30 00:00:00+05:30,9590.650391,9635.299805,9581.200195,9624.549805
2017-05-31 00:00:00+05:30,9636.549805,9649.599609,9609.25,9621.25
2017-06-01 00:00:00+05:30,9603.549805,9634.650391,9589.900391,9616.099609
2017-06-02 00:00:00+05:30,9657.150391,9673.5,9637.450195,9653.5
2017-06-05 00:00:00+05:30,9656.299805,9687.200195,9640.700195,9675.099609
2017-06-06 00:00:00+05:30,9704.25,9709.299805,9630.200195,9637.150391
2017-06-07 00:00:00+05:30,9663.950195,9678.549805,9630.549805,9663.900391
2017-06-08 00:00:00+05:30,9682.400391,9688.700195,9641.5,9647.25
2017-06-09 00:00:00+05:30,9638.549805,9676.25,9608.150391,9668.25
2017-06-12 00:00:00+05:30,9646.700195,9647.049805,9598.5,9616.400391
2017-06-13 00:00:00+05:30,9615.549805,9654.150391,9595.400391,9606.900391
2017-06-14 00:00:00+05:30,9621.549805,9627.400391,9580.450195,9618.150391
2017-06-15 00:00:00+05:30,9617.900391,9621.400391,9560.799805,9578.049805
2017-06-16 00:00:00+05:30,9595.450195,9615.849609,9565.5,9588.049805
2017-06-19 00:00:00+05:30,9626.400391,9673.299805,9614.900391,9657.549805
2017-06-20 00:00:00+05:30,9670.5,9676.5,9643.75,9653.5
2017-06-21 00:00:00+05:30,9648.099609,9650.450195,9608.599609,9633.599609
2017-06-22 00:00:00+05:30,9642.650391,9698.849609,9617.75,9630
2017-06-23 00:00:00+05:30,9643.25,9647.650391,9565.299805,9574.950195
2017-06-27 00:00:00+05:30,9594.049805,9615.400391,9473.450195,9511.400391
2017-06-28 00:00:00+05:30,9520.200195,9522.5,9474.349609,9491.25
2017-06-29 00:00:00+05:30,9522.950195,9575.799805,9493.799805,9504.099609
2017-06-30 00:00:00+05:30,9478.5,9535.799805,9448.75,9520.900391
2017-07-03 00:00:00+05:30,9587.950195,9624,9543.549805,9615
2017-07-04 00:00:00+05:30,9645.900391,9650.650391,9595.5,9613.299805
2017-07-05 00:00:00+05:30,9619.75,9643.650391,9607.349609,9637.599609
2017-07-06 00:00:00+05:30,9653.599609,9700.700195,9639.950195,9674.549805
2017-07-07 00:00:00+05:30,9670.349609,9684.25,9642.650391,9665.799805
2017-07-10 00:00:00+05:30,9719.299805,9782.150391,9646.450195,9771.049805
2017-07-11 00:00:00+05:30,9797.450195,9830.049805,9778.849609,9786.049805
2017-07-12 00:00:00+05:30,9807.299805,9824.950195,9787.700195,9816.099609
2017-07-13 00:00:00+05:30,9855.799805,9897.25,9853.450195,9891.700195
2017-07-14 00:00:00+05:30,9913.299805,9913.299805,9845.450195,9886.349609
2017-07-17 00:00:00+05:30,9908.150391,9928.200195,9894.700195,9915.950195
2017-07-18 00:00:00+05:30,9832.700195,9885.349609,9792.049805,9827.150391
2017-07-19 00:00:00+05:30,9855.950195,9905.049805,9851.650391,9899.599609
2017-07-20 00:00:00+05:30,9920.200195,9922.549805,9863.450195,9873.299805
2017-07-21 00:00:00+05:30,9899.599609,9924.700195,9838,9915.25
2017-07-24 00:00:00+05:30,9936.799805,9982.049805,9919.599609,9966.400391
2017-07-25 00:00:00+05:30,10010.5498,10011.2998,9949.099609,9964.549805
2017-07-26 00:00:00+05:30,9983.650391,10025.9502,9965.950195,10020.65039
2017-07-27 00:00:00+05:30,10063.25,10114.84961,10005.5,10020.5498
2017-07-28 00:00:00+05:30,9996.549805,10026.0498,9944.5,10014.5
2017-07-31 00:00:00+05:30,10034.7002,10085.90039,10016.9502,10077.09961
2017-08-01 00:00:00+05:30,10101.0498,10128.59961,10065.75,10114.65039
2017-08-02 00:00:00+05:30,10136.2998,10137.84961,10054.2002,10081.5
2017-08-03 00:00:00+05:30,10081.15039,10081.15039,9998.25,10013.65039
2017-08-04 00:00:00+05:30,10008.59961,10075.25,9988.349609,10066.40039
2017-08-07 00:00:00+05:30,10074.7998,10088.09961,10046.34961,10057.40039
2017-08-08 00:00:00+05:30,10068.34961,10083.7998,9947,9978.549805
2017-08-09 00:00:00+05:30,9961.150391,9969.799805,9893.049805,9908.049805
2017-08-10 00:00:00+05:30,9872.849609,9892.650391,9776.200195,9820.25
2017-08-11 00:00:00+05:30,9712.150391,9771.650391,9685.549805,9710.799805
2017-08-14 00:00:00+05:30,9755.75,9818.299805,9752.099609,9794.150391
2017-08-16 00:00:00+05:30,9825.849609,9903.950195,9773.849609,9897.299805
2017-08-17 00:00:00+05:30,9945.549805,9947.799805,9883.75,9904.150391
2017-08-18 00:00:00+05:30,9865.950195,9865.950195,9783.650391,9837.400391
2017-08-21 00:00:00+05:30,9864.25,9884.349609,9740.099609,9754.349609
2017-08-22 00:00:00+05:30,9815.75,9828.450195,9752.599609,9765.549805
2017-08-23 00:00:00+05:30,9803.049805,9857.900391,9786.75,9852.5
2017-08-24 00:00:00+05:30,9881.200195,9881.5,9848.849609,9857.049805
2017-08-28 00:00:00+05:30,9907.150391,9925.75,9882,9912.799805
2017-08-29 00:00:00+05:30,9886.400391,9887.349609,9783.75,9796.049805
2017-08-30 00:00:00+05:30,9859.5,9909.450195,9850.799805,9884.400391
2017-08-31 00:00:00+05:30,9905.700195,9925.099609,9856.950195,9917.900391
2017-09-01 00:00:00+05:30,9937.650391,9983.450195,9909.849609,9974.400391
2017-09-04 00:00:00+05:30,9984.150391,9988.400391,9861,9912.849609
2017-09-05 00:00:00+05:30,9933.25,9963.099609,9901.049805,9952.200195
2017-09-06 00:00:00+05:30,9899.25,9931.549805,9882.549805,9916.200195
2017-09-07 00:00:00+05:30,9945.849609,9964.849609,9917.200195,9929.900391
2017-09-08 00:00:00+05:30,9958.650391,9963.599609,9913.299805,9934.799805
2017-09-11 00:00:00+05:30,9971.75,10028.65039,9968.799805,10006.0498
2017-09-12 00:00:00+05:30,10056.84961,10097.5498,10028.0498,10093.0498
2017-09-13 00:00:00+05:30,10099.25,10131.9502,10063.15039,10079.2998
2017-09-14 00:00:00+05:30,10107.40039,10126.5,10070.34961,10086.59961
2017-09-15 00:00:00+05:30,10062.34961,10115.15039,10043.65039,10085.40039
2017-09-18 00:00:00+05:30,10133.09961,10171.7002,10131.2998,10153.09961
2017-09-19 00:00:00+05:30,10175.59961,10178.9502,10129.9502,10147.5498
2017-09-20 00:00:00+05:30,10160.9502,10171.0498,10134.2002,10141.15039
2017-09-21 00:00:00+05:30,10139.59961,10158.90039,10058.59961,10121.90039
2017-09-22 00:00:00+05:30,10094.34961,10095.0498,9952.799805,9964.400391
2017-09-25 00:00:00+05:30,9960.099609,9960.5,9816.049805,9872.599609
2017-09-26 00:00:00+05:30,9875.25,9891.349609,9813,9871.5
2017-09-27 00:00:00+05:30,9920.599609,9921.049805,9714.400391,9735.75
2017-09-28 00:00:00+05:30,9736.400391,9789.200195,9687.549805,9768.950195
2017-09-29 00:00:00+05:30,9814.299805,9854,9775.349609,9788.599609
2017-10-03 00:00:00+05:30,9893.299805,9895.400391,9831.049805,9859.5
2017-10-04 00:00:00+05:30,9884.349609,9938.299805,9850.650391,9914.900391
2017-10-05 00:00:00+05:30,9927,9945.950195,9881.849609,9888.700195
2017-10-06 00:00:00+05:30,9908.150391,9989.349609,9906.599609,9979.700195
2017-10-09 00:00:00+05:30,9988.200195,10015.75,9959.450195,9988.75
2017-10-10 00:00:00+05:30,10013.7002,10034,10002.2998,10016.9502
2017-10-11 00:00:00+05:30,10042.59961,10067.25,9955.799805,9984.799805
2017-10-12 00:00:00+05:30,10011.2002,10104.4502,9977.099609,10096.40039
2017-10-13 00:00:00+05:30,10123.7002,10191.90039,10120.09961,10167.4502
2017-10-16 00:00:00+05:30,10207.40039,10242.9502,10175.09961,10230.84961
2017-10-17 00:00:00+05:30,10227.65039,10251.84961,10212.59961,10234.4502
2017-10-18 00:00:00+05:30,10209.40039,10236.4502,10175.75,10210.84961
2017-10-19 00:00:00+05:30,10210.34961,10211.9502,10123.34961,10146.5498
2017-10-23 00:00:00+05:30,10176.65039,10224.15039,10124.5,10184.84961
2017-10-24 00:00:00+05:30,10218.5498,10237.75,10182.40039,10207.7002
2017-10-25 00:00:00+05:30,10321.15039,10340.5498,10240.90039,10295.34961
2017-10-26 00:00:00+05:30,10291.7998,10355.65039,10271.84961,10343.7998
2017-10-27 00:00:00+05:30,10362.2998,10366.15039,10311.2998,10323.0498
2017-10-30 00:00:00+05:30,10353.84961,10384.5,10344.2998,10363.65039
2017-10-31 00:00:00+05:30,10364.90039,10367.7002,10323.9502,10335.2998
2017-11-01 00:00:00+05:30,10390.34961,10451.65039,10383.0498,10440.5
2017-11-02 00:00:00+05:30,10440.5,10453,10412.5498,10423.7998
2017-11-03 00:00:00+05:30,10461.5498,10461.7002,10403.59961,10452.5
2017-11-06 00:00:00+05:30,10431.75,10490.4502,10413.75,10451.7998
2017-11-07 00:00:00+05:30,10477.15039,10485.75,10340.7998,10350.15039
2017-11-08 00:00:00+05:30,10361.9502,10384.25,10285.5,10303.15039
2017-11-09 00:00:00+05:30,10358.65039,10368.4502,10266.9502,10308.9502
2017-11-10 00:00:00+05:30,10304.34961,10344.9502,10254.09961,10321.75
2017-11-13 00:00:00+05:30,10322,10334.15039,10216.25,10224.9502
2017-11-14 00:00:00+05:30,10223.40039,10248,10175.5498,10186.59961
2017-11-15 00:00:00+05:30,10171.9502,10175.4502,10094,10118.0498
2017-11-16 00:00:00+05:30,10152.90039,10232.25,10139.2002,10214.75
2017-11-17 00:00:00+05:30,10324.5498,10343.59961,10268.0498,10283.59961
2017-11-20 00:00:00+05:30,10287.2002,10309.84961,10261.5,10298.75
2017-11-21 00:00:00+05:30,10329.25,10358.7002,10315.0498,10326.90039
2017-11-22 00:00:00+05:30,10350.7998,10368.7002,10309.5498,10342.2998
2017-11-23 00:00:00+05:30,10358.4502,10374.2998,10307.2998,10348.75
2017-11-24 00:00:00+05:30,10366.7998,10404.5,10362.25,10389.7002
2017-11-27 00:00:00+05:30,10361.0498,10407.15039,10340.2002,10399.5498
2017-11-28 00:00:00+05:30,10387.90039,10409.5498,10355.2002,10370.25
2017-11-29 00:00:00+05:30,10376.65039,10392.9502,10345.90039,10361.2998
2017-11-30 00:00:00+05:30,10332.7002,10332.7002,10211.25,10226.5498
2017-12-01 00:00:00+05:30,10263.7002,10272.7002,10108.5498,10121.7998
2017-12-04 00:00:00+05:30,10175.0498,10179.2002,10095.7002,10127.75
2017-12-05 00:00:00+05:30,10118.25,10147.9502,10069.09961,10118.25
2017-12-06 00:00:00+05:30,10088.7998,10104.2002,10033.34961,10044.09961
2017-12-07 00:00:00+05:30,10063.4502,10182.65039,10061.90039,10166.7002
2017-12-08 00:00:00+05:30,10198.4502,10270.84961,10195.25,10265.65039
2017-12-11 00:00:00+05:30,10310.5,10329.2002,10282.0498,10322.25
2017-12-12 00:00:00+05:30,10324.90039,10326.09961,10230.2002,10240.15039
2017-12-13 00:00:00+05:30,10236.59961,10296.5498,10169.84961,10192.9502
2017-12-14 00:00:00+05:30,10229.2998,10276.09961,10141.5498,10252.09961
2017-12-15 00:00:00+05:30,10345.65039,10373.09961,10319.65039,10333.25
2017-12-18 00:00:00+05:30,10263.09961,10443.5498,10074.7998,10388.75
2017-12-19 00:00:00+05:30,10414.7998,10472.2002,10406,10463.2002
2017-12-20 00:00:00+05:30,10494.40039,10494.4502,10437.15039,10444.2002
2017-12-21 00:00:00+05:30,10473.9502,10473.9502,10426.90039,10440.2998
2017-12-22 00:00:00+05:30,10457.2998,10501.09961,10448.25,10493
2017-12-26 00:00:00+05:30,10512.2998,10545.4502,10477.9502,10531.5
2017-12-27 00:00:00+05:30,10531.0498,10552.40039,10469.25,10490.75
2017-12-28 00:00:00+05:30,10498.2002,10534.5498,10460.4502,10477.90039
2017-12-29 00:00:00+05:30,10492.34961,10538.7002,10488.65039,10530.7002
2018-01-02 00:00:00+05:30,10477.5498,10495.2002,10404.65039,10442.2002
2018-01-03 00:00:00+05:30,10482.65039,10503.59961,10429.5498,10443.2002
2018-01-04 00:00:00+05:30,10469.40039,10513,10441.4502,10504.7998
2018-01-05 00:00:00+05:30,10534.25,10566.09961,10520.09961,10558.84961
2018-01-08 00:00:00+05:30,10591.7002,10631.2002,10588.5498,10623.59961
2018-01-09 00:00:00+05:30,10645.09961,10659.15039,10603.59961,10637
2018-01-10 00:00:00+05:30,10652.0498,10655.5,10592.7002,10632.2002
2018-01-11 00:00:00+05:30,10637.0498,10664.59961,10612.34961,10651.2002
2018-01-12 00:00:00+05:30,10682.5498,10690.40039,10597.09961,10681.25
2018-01-15 00:00:00+05:30,10718.5,10782.65039,10713.7998,10741.5498
2018-01-16 00:00:00+05:30,10761.5,10762.34961,10687.84961,10700.4502
2018-01-17 00:00:00+05:30,10702.4502,10803,10666.75,10788.5498
2018-01-18 00:00:00+05:30,10873.40039,10887.5,10782.40039,10817
2018-01-19 00:00:00+05:30,10829.2002,10906.84961,10793.90039,10894.7002
2018-01-22 00:00:00+05:30,10883.2002,10975.09961,10881.40039,10966.2002
2018-01-23 00:00:00+05:30,10997.40039,11092.90039,10994.5498,11083.7002
2018-01-24 00:00:00+05:30,11069.34961,11110.09961,11046.15039,11086
2018-01-25 00:00:00+05:30,11095.59961,11095.59961,11009.2002,11069.65039
2018-01-29 00:00:00+05:30,11079.34961,11171.5498,11075.9502,11130.40039
2018-01-30 00:00:00+05:30,11120.84961,11121.09961,11033.90039,11049.65039
2018-01-31 00:00:00+05:30,11018.7998,11058.5,10979.2998,11027.7002
2018-02-01 00:00:00+05:30,11044.5498,11117.34961,10878.7998,11016.90039
2018-02-02 00:00:00+05:30,10938.2002,10954.9502,10736.09961,10760.59961
2018-02-05 00:00:00+05:30,10604.2998,10702.75,10586.7998,10666.5498
2018-02-06 00:00:00+05:30,10295.15039,10594.15039,10276.2998,10498.25
2018-02-07 00:00:00+05:30,10607.2002,10614,10446.40039,10476.7002
2018-02-08 00:00:00+05:30,10518.5,10637.7998,10479.5498,10576.84961
2018-02-09 00:00:00+05:30,10416.5,10480.2002,10398.2002,10454.9502
2018-02-12 00:00:00+05:30,10518.2002,10555.5,10485.40039,10539.75
2018-02-14 00:00:00+05:30,10585.75,10590.5498,10456.65039,10500.90039
2018-02-15 00:00:00+05:30,10537.90039,10618.09961,10511.0498,10545.5
2018-02-16 00:00:00+05:30,10596.2002,10612.90039,10434.0498,10452.2998
2018-02-19 00:00:00+05:30,10488.90039,10489.34961,10302.75,10378.40039
2018-02-20 00:00:00+05:30,10391,10429.34961,10347.65039,10360.40039
2018-02-21 00:00:00+05:30,10426,10426.09961,10349.59961,10397.4502
2018-02-22 00:00:00+05:30,10354.34961,10397.5498,10340.65039,10382.7002
2018-02-23 00:00:00+05:30,10408.09961,10499.09961,10396.65039,10491.0498
2018-02-26 00:00:00+05:30,10526.5498,10592.9502,10520.2002,10582.59961
2018-02-27 00:00:00+05:30,10615.2002,10631.65039,10537.25,10554.2998
2018-02-28 00:00:00+05:30,10488.9502,10535.5,10461.5498,10492.84961
2018-03-01 00:00:00+05:30,10479.9502,10525.5,10447.15039,10458.34961
2018-03-05 00:00:00+05:30,10428.2998,10428.7002,10323.90039,10358.84961
2018-03-06 00:00:00+05:30,10420.5,10441.34961,10215.90039,10249.25
2018-03-07 00:00:00+05:30,10232.9502,10243.34961,10141.5498,10154.2002
2018-03-08 00:00:00+05:30,10216.25,10270.34961,10146.40039,10242.65039
2018-03-09 00:00:00+05:30,10271.2998,10296.7002,10211.90039,10226.84961
2018-03-12 00:00:00+05:30,10301.59961,10433.65039,10295.4502,10421.40039
2018-03-13 00:00:00+05:30,10389.5,10478.59961,10377.84961,10426.84961
2018-03-14 00:00:00+05:30,10393.0498,10420.34961,10336.2998,10410.90039
2018-03-15 00:00:00+05:30,10405.4502,10420,10346.2002,10360.15039
2018-03-16 00:00:00+05:30,10345.15039,10346.2998,10180.25,10195.15039
2018-03-19 00:00:00+05:30,10215.34961,10224.5498,10075.2998,10094.25
2018-03-20 00:00:00+05:30,10051.5498,10155.65039,10049.09961,10124.34961
2018-03-21 00:00:00+05:30,10181.9502,10227.2998,10132.9502,10155.25
2018-03-22 00:00:00+05:30,10167.5,10207.84961,10105.40039,10114.75
2018-03-23 00:00:00+05:30,9968.799805,10027.7002,9951.900391,9998.049805
2018-03-26 00:00:00+05:30,9989.150391,10143.5,9958.549805,10130.65039
2018-03-27 00:00:00+05:30,10188,10207.90039,10139.65039,10184.15039
2018-03-28 00:00:00+05:30,10143.59961,10158.34961,10096.90039,10113.7002
2018-04-02 00:00:00+05:30,10151.65039,10220.09961,10127.75,10211.7998
2018-04-03 00:00:00+05:30,10186.84961,10255.34961,10171.0498,10245
2018-04-04 00:00:00+05:30,10274.59961,10279.84961,10111.2998,10128.40039
2018-04-05 00:00:00+05:30,10228.4502,10331.7998,10227.4502,10325.15039
2018-04-06 00:00:00+05:30,10322.75,10350.4502,10290.84961,10331.59961
2018-04-09 00:00:00+05:30,10333.7002,10397.7002,10328.5,10379.34961
2018-04-10 00:00:00+05:30,10412.90039,10424.84961,10381.5,10402.25
2018-04-11 00:00:00+05:30,10428.15039,10428.15039,10355.59961,10417.15039
2018-04-12 00:00:00+05:30,10410.65039,10469.90039,10395.25,10458.65039
2018-04-13 00:00:00+05:30,10495.2998,10519.90039,10451.4502,10480.59961
2018-04-16 00:00:00+05:30,10398.2998,10540.15039,10396.34961,10528.34961
2018-04-17 00:00:00+05:30,10557.2998,10560.4502,10495.65039,10548.7002
2018-04-18 00:00:00+05:30,10578.90039,10594.2002,10509.7002,10526.2002
2018-04-19 00:00:00+05:30,10563.65039,10572.2002,10546.2002,10565.2998
2018-04-20 00:00:00+05:30,10560.34961,10582.34961,10527.4502,10564.0498
2018-04-23 00:00:00+05:30,10592.7998,10638.34961,10514.9502,10584.7002
2018-04-24 00:00:00+05:30,10578.09961,10636.7998,10569,10614.34961
2018-04-25 00:00:00+05:30,10612.40039,10612.59961,10536.4502,10570.5498
2018-04-26 00:00:00+05:30,10586.5,10628.40039,10559.65039,10617.7998
2018-04-27 00:00:00+05:30,10651.65039,10719.7998,10647.5498,10692.2998
2018-04-30 00:00:00+05:30,10705.75,10759,10704.59961,10739.34961
2018-05-02 00:00:00+05:30,10783.84961,10784.65039,10689.7998,10718.0498
2018-05-03 00:00:00+05:30,10720.15039,10720.59961,10647.4502,10679.65039
2018-05-04 00:00:00+05:30,10700.4502,10700.4502,10601.59961,10618.25
2018-05-07 00:00:00+05:30,10653.15039,10725.65039,10635.65039,10715.5
2018-05-08 00:00:00+05:30,10757.90039,10758.5498,10689.40039,10717.7998
2018-05-09 00:00:00+05:30,10693.34961,10766.25,10689.84961,10741.7002
2018-05-10 00:00:00+05:30,10779.65039,10785.5498,10705,10716.5498
2018-05-11 00:00:00+05:30,10741.9502,10812.0498,10724.4502,10806.5
2018-05-14 00:00:00+05:30,10815.15039,10834.84961,10774.75,10806.59961
2018-05-15 00:00:00+05:30,10812.59961,10929.2002,10781.40039,10801.84961
2018-05-16 00:00:00+05:30,10751.9502,10790.4502,10699.7002,10741.09961
2018-05-17 00:00:00+05:30,10775.59961,10777.25,10664.5,10682.7002
2018-05-18 00:00:00+05:30,10671.84961,10674.9502,10589.09961,10596.40039
2018-05-21 00:00:00+05:30,10616.7002,10621.7002,10505.7998,10516.7002
2018-05-22 00:00:00+05:30,10518.4502,10558.59961,10490.5498,10536.7002
2018-05-23 00:00:00+05:30,10521.09961,10533.5498,10417.7998,10430.34961
2018-05-24 00:00:00+05:30,10464.84961,10535.15039,10419.7998,10513.84961
2018-05-25 00:00:00+05:30,10533.0498,10628.0498,10524,10605.15039
2018-05-28 00:00:00+05:30,10648.34961,10709.7998,10640.5498,10688.65039
2018-05-29 00:00:00+05:30,10689.40039,10717.25,10616.09961,10633.2998
2018-05-30 00:00:00+05:30,10579,10648.7002,10558.4502,10614.34961
2018-05-31 00:00:00+05:30,10670.09961,10763.7998,10620.40039,10736.15039
2018-06-01 00:00:00+05:30,10738.4502,10764.75,10681.5,10696.2002
2018-06-04 00:00:00+05:30,10765.9502,10770.2998,10618.34961,10628.5
2018-06-05 00:00:00+05:30,10630.7002,10633.15039,10550.90039,10593.15039
2018-06-06 00:00:00+05:30,10603.4502,10698.34961,10587.5,10684.65039
2018-06-07 00:00:00+05:30,10722.59961,10818,10722.59961,10768.34961
2018-06-08 00:00:00+05:30,10736.40039,10779.4502,10709.0498,10767.65039
2018-06-11 00:00:00+05:30,10781.84961,10850.5498,10777.0498,10786.9502
2018-06-12 00:00:00+05:30,10816.15039,10856.5498,10789.40039,10842.84961
2018-06-13 00:00:00+05:30,10887.5,10893.25,10842.65039,10856.7002
2018-06-14 00:00:00+05:30,10832.90039,10833.7002,10773.5498,10808.0498
2018-06-15 00:00:00+05:30,10808.65039,10834,10755.40039,10817.7002
2018-06-18 00:00:00+05:30,10830.2002,10830.2002,10787.34961,10799.84961
2018-06-19 00:00:00+05:30,10789.4502,10789.4502,10701.2002,10710.4502
2018-06-20 00:00:00+05:30,10734.65039,10781.7998,10724.0498,10772.0498
2018-06-21 00:00:00+05:30,10808.4502,10809.59961,10725.90039,10741.09961
2018-06-22 00:00:00+05:30,10742.7002,10837,10710.4502,10821.84961
2018-06-25 00:00:00+05:30,10822.90039,10831.0498,10753.0498,10762.4502
2018-06-26 00:00:00+05:30,10742.7002,10805.25,10732.5498,10769.15039
2018-06-27 00:00:00+05:30,10785.5,10785.5,10652.40039,10671.40039
2018-06-28 00:00:00+05:30,10660.7998,10674.2002,10557.7002,10589.09961
2018-06-29 00:00:00+05:30,10612.84961,10723.0498,10612.34961,10714.2998
2018-07-02 00:00:00+05:30,10732.34961,10736.15039,10604.65039,10657.2998
2018-07-03 00:00:00+05:30,10668.59961,10713.2998,10630.25,10699.90039
2018-07-04 00:00:00+05:30,10715,10777.15039,10677.75,10769.90039
2018-07-05 00:00:00+05:30,10786.0498,10786.0498,10726.25,10749.75
2018-07-06 00:00:00+05:30,10744.15039,10816.34961,10735.0498,10772.65039
2018-07-09 00:00:00+05:30,10838.2998,10860.34961,10807.15039,10852.90039
2018-07-10 00:00:00+05:30,10902.75,10956.90039,10876.65039,10947.25
2018-07-11 00:00:00+05:30,10956.40039,10976.65039,10923,10948.2998
2018-07-12 00:00:00+05:30,11006.9502,11078.2998,10999.65039,11023.2002
2018-07-13 00:00:00+05:30,11056.90039,11071.34961,10999.75,11018.90039
2018-07-16 00:00:00+05:30,11018.9502,11019.5,10926.25,10936.84961
2018-07-17 00:00:00+05:30,10939.65039,11018.5,10925.59961,11008.0498
2018-07-18 00:00:00+05:30,11060.2002,11076.2002,10956.2998,10980.4502
2018-07-19 00:00:00+05:30,10999.5,11006.5,10935.4502,10957.09961
2018-07-20 00:00:00+05:30,10963.5,11030.25,10946.2002,11010.2002
2018-07-23 00:00:00+05:30,11019.84961,11093.40039,11010.9502,11084.75
2018-07-24 00:00:00+05:30,11109,11143.40039,11092.5,11134.2998
2018-07-25 00:00:00+05:30,11148.40039,11157.15039,11113.25,11132
2018-07-26 00:00:00+05:30,11132.9502,11185.84961,11125.7002,11167.2998
2018-07-27 00:00:00+05:30,11232.75,11283.40039,11210.25,11278.34961
2018-07-30 00:00:00+05:30,11296.65039,11328.09961,11261.4502,11319.5498
2018-07-31 00:00:00+05:30,11311.0498,11366,11267.75,11356.5
2018-08-01 00:00:00+05:30,11359.7998,11390.5498,11313.5498,11346.2002
2018-08-02 00:00:00+05:30,11328.90039,11328.90039,11234.9502,11244.7002
2018-08-03 00:00:00+05:30,11297.7998,11368,11294.5498,11360.7998
2018-08-06 00:00:00+05:30,11401.5,11427.65039,11370.59961,11387.09961
2018-08-07 00:00:00+05:30,11423.15039,11428.9502,11359.7002,11389.4502
2018-08-08 00:00:00+05:30,11412.5,11459.9502,11379.2998,11450
2018-08-09 00:00:00+05:30,11493.25,11495.2002,11454.09961,11470.7002
2018-08-10 00:00:00+05:30,11474.9502,11478.75,11419.65039,11429.5
2018-08-13 00:00:00+05:30,11369.59961,11406.2998,11340.2998,11355.75
2018-08-14 00:00:00+05:30,11381.7002,11452.4502,11370.7998,11435.09961
2018-08-16 00:00:00+05:30,11397.15039,11449.84961,11366.25,11385.0498
2018-08-17 00:00:00+05:30,11437.15039,11486.4502,11431.7998,11470.75
2018-08-20 00:00:00+05:30,11502.09961,11565.2998,11499.65039,11551.75
2018-08-21 00:00:00+05:30,11576.2002,11581.75,11539.59961,11570.90039
2018-08-23 00:00:00+05:30,11620.7002,11620.7002,11546.7002,11582.75
2018-08-24 00:00:00+05:30,11566.59961,11604.59961,11532,11557.09961
2018-08-27 00:00:00+05:30,11605.84961,11700.9502,11595.59961,11691.9502
2018-08-28 00:00:00+05:30,11731.9502,11760.2002,11710.5,11738.5
2018-08-29 00:00:00+05:30,11744.9502,11753.2002,11678.84961,11691.90039
2018-08-30 00:00:00+05:30,11694.75,11698.7998,11639.7002,11676.7998
2018-08-31 00:00:00+05:30,11675.84961,11727.65039,11640.09961,11680.5
2018-09-03 00:00:00+05:30,11751.7998,11751.7998,11567.40039,11582.34961
2018-09-04 00:00:00+05:30,11598.75,11602.5498,11496.84961,11520.2998
2018-09-05 00:00:00+05:30,11514.84961,11542.65039,11393.84961,11476.9502
2018-09-06 00:00:00+05:30,11514.15039,11562.25,11436.0498,11536.90039
2018-09-07 00:00:00+05:30,11558.25,11603,11484.40039,11589.09961
2018-09-10 00:00:00+05:30,11570.25,11573,11427.2998,11438.09961
2018-09-11 00:00:00+05:30,11476.84961,11479.40039,11274,11287.5
2018-09-12 00:00:00+05:30,11340.09961,11380.75,11250.2002,11369.90039
2018-09-14 00:00:00+05:30,11443.5,11523.25,11430.5498,11515.2002
2018-09-17 00:00:00+05:30,11464.9502,11464.9502,11366.90039,11377.75
2018-09-18 00:00:00+05:30,11381.5498,11411.4502,11268.9502,11278.90039
2018-09-19 00:00:00+05:30,11326.65039,11332.0498,11210.90039,11234.34961
2018-09-21 00:00:00+05:30,11271.2998,11346.7998,10866.4502,11143.09961
2018-09-24 00:00:00+05:30,11164.40039,11170.15039,10943.59961,10967.40039
2018-09-25 00:00:00+05:30,10969.9502,11080.59961,10882.84961,11067.4502
2018-09-26 00:00:00+05:30,11145.5498,11145.5498,10993.0498,11053.7998
2018-09-27 00:00:00+05:30,11079.7998,11089.4502,10953.34961,10977.5498
2018-09-28 00:00:00+05:30,11008.09961,11034.09961,10850.2998,10930.4502
2018-10-01 00:00:00+05:30,10930.90039,11035.65039,10821.5498,11008.2998
2018-10-03 00:00:00+05:30,10982.7002,10989.0498,10843.75,10858.25
2018-10-04 00:00:00+05:30,10754.7002,10754.7002,10547.25,10599.25
2018-10-05 00:00:00+05:30,10514.09961,10540.65039,10261.90039,10316.4502
2018-10-08 00:00:00+05:30,10310.15039,10398.34961,10198.40039,10348.0498
2018-10-09 00:00:00+05:30,10390.2998,10397.59961,10279.34961,10301.0498
2018-10-10 00:00:00+05:30,10331.84961,10482.34961,10318.25,10460.09961
